"receipt_id","start_hour","start_day","start_week","start_weekday","warehouse_name","supplier_id","inbnd_type","sku_category_level_4_nm","sku_category_cnt","inbnd_duration_min"
"01003869517","8","27","35","3",РЦ СБЛ РНД-2,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",4530.0,74.1504245374912
"01003692576","7","7","23","6",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",6552.0,7.53820818730159
"01003614951","11","25","17","5",РЦ СБЛ ВЛГ-2 WMS,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Кросс-док,"Вкусовые питьевые воды от 0,8л",2562.0,9.62291075
"01003839388","6","16","33","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Кросс-док,"Квас от 0,8л",240.0,1.35889307692308
"01003781758","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1404.0,11.7887505740113
"01003871414","12","27","35","3",РЦ СБЛ ВРЖ Нечаевка,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",2028.0,6.69024592662942
"01003839388","6","16","33","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Кросс-док,"Газированные напитки менее 0,8л",72.0,0.407667923076923
"01003890674","6","14","37","0",РЦ СБЛ НСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",24.0,0.0415475494296578
"01003878825","5","6","36","6",РЦ СБЛ СМР,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",5288.0,10.6971242
"01003770121","11","10","28","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,Негазированные питьевые воды от 3л,480.0,0.33438235126778
"01003781758","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",642.0,5.39058252743252
"01003887031","11","8","37","1",РЦ СБЛ СМР,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",1368.0,2.92233703360656
"01003770121","11","10","28","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Воды минеральные менее 0,8л",1440.0,1.00314705380334
"01003692576","7","7","23","6",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1512.0,1.7395865047619
"01003770121","11","10","28","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",1440.0,1.00314705380334
"01003781758","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Энергетические напитки,180.0,1.5113782787194
"01003578659","7","17","16","4",РЦ СДГ КСК,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,2616.0,7.02571246666667
"01003869517","8","27","35","3",РЦ СБЛ РНД-2,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",4032.0,65.9987884625088
"01003629529","7","4","18","0",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",1152.0,2.36440023333333
"01003871414","12","27","35","3",РЦ СБЛ ВРЖ Нечаевка,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",120.0,0.395872540037244
"01003756271","5","8","28","2",РЦ СБЛ НН,a122042b-f9c7-11ea-8599-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",5280.0,8.09599588947369
"01003851388","9","22","34","5",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,3960.0,47.4909503
"01003771706","6","15","29","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Хранение от поставщика,Энергетические напитки,228.0,1.54351113333333
"01003888609","5","11","37","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1431.0,4.8901012520654
"01003770121","11","10","28","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",8064.0,5.6176235012987
"01003692576","7","7","23","6",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",2520.0,2.89931084126984
"01003770121","11","10","28","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.351101468831169
"01003890674","6","14","37","0",РЦ СБЛ НСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",3132.0,5.42195520057034
"01003887031","11","8","37","1",РЦ СБЛ СМР,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",96.0,0.205076283060109
"01003781758","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Безалкогольное пиво,540.0,4.53413483615819
"01003896589","7","15","38","1",РЦ СБЛ СМР,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,2832.0,7.70158201666667
"01003888609","5","11","37","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",312.0,1.0661855979346
"01003870595","12","28","35","4",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1032.0,9.74896349688716
"01003870595","12","28","35","4",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,1680.0,15.870405692607
"01003817648","3","5","32","2",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,3960.0,21.6214597333333
"01003875668","10","5","36","5",РЦ СБЛ УФА-2,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",2316.0,29.0028719227865
"01003809614","14","30","31","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,3840.0,12.1696764833333
"01003843075","8","18","34","1",РЦ СБЛ ВЛГ-2 WMS,f9b41e55-548c-11ea-879c-0050560306e1,Хранение от поставщика,"Газированные напитки менее 0,8л",1824.0,10.0565124
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,1990.0,69.503968292304
"01003785058","5","22","30","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Хранение от поставщика,Энергетические напитки,960.0,7.83032396666667
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",30.0,1.04779851696941
"01003781763","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Холодные чаи менее 0,8л",36.0,4.99385962857143
"01003899944","9","15","38","1",РЦ СБЛ ВЛГ-2 WMS,a0f1e6e9-5010-11f0-a97c-be3af2b6059f,Хранение от поставщика,"Газированные напитки менее 0,8л",1824.0,3.57260411666667
"01003875668","10","5","36","5",РЦ СБЛ УФА-2,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",756.0,9.46725871054688
"01003781763","3","16","29","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",6.0,0.832309938095238
"01003905331","1","15","38","1",РЦ СБЛ НСК,"20d10c55-606b-11ef-ae7a-08c0eb320147",Кросс-док,Энергетические напитки,7680.0,11.3886769666667
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные питьевые воды менее 0,8л",12.0,0.419119406787763
"01003870595","12","28","35","4",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",372.0,3.51416126050584
"01003875004","1","3","36","3",РЦ СБЛ НСК,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,3960.0,19.5697130333333
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",12.0,0.419119406787763
"01003801568","8","28","31","1",РЦ СБЛ ВЛГ-2 WMS,f9b41e55-548c-11ea-879c-0050560306e1,Хранение от поставщика,"Газированные напитки менее 0,8л",1824.0,2.58866236666667
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные напитки от 0,8л",36.0,1.25735822036329
"01003712906","8","11","24","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",12.0,0.419119406787763
"01003605057","12","21","17","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1656.0,3.87145973333333
"01003881268","13","4","36","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,0.668924260245902
"01003888608","6","10","37","3",РЦ СБЛ КНД-3,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",3591.0,11.3907844395216
"01003743658","11","4","27","5",РЦ СБЛ РНД-2,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,972.0,1.91643553333333
"01003777866","9","18","29","5",РЦ СБЛ ВЛГ-2 WMS,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",744.0,3.46589428333333
"01003881268","13","4","36","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,Негазированные питьевые воды от 3л,1320.0,1.75194449112022
"01003881268","13","4","36","4",РЦ СБЛ ВЛГ-2 WMS,cfad39c9-bd3e-11eb-85ab-1c34dae33151,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",4032.0,5.35139408196721
"01003798510","5","26","30","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Кросс-док,"Квас от 0,8л",174.0,1.74499475
"01003907553","5","16","38","2",РЦ СБЛ НН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",504.0,0.395028482692308
"01003907553","5","16","38","2",РЦ СБЛ НН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды менее 0,8л",1368.0,1.07222016730769
"01003888608","6","10","37","3",РЦ СБЛ КНД-3,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",360.0,1.14193327714503
"01003676740","2","28","22","3",РЦ СБЛ КСК,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Квас от 0,8л",1740.0,5.59540626666667
"01003840081","13","18","34","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,2196.0,9.60249721666667
"01003716746","9","16","25","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1464.0,3.41559048333333
"01003869181","5","29","35","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2277.0,5.78278889211514
"01003723476","14","21","25","6",РЦ СБЛ НН,b816da60-c690-11ea-b7de-0050560306e1,Хранение от поставщика,"Квас от 0,8л",648.0,6.56623603846154
"01003839378","5","16","33","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,"Газированные напитки менее 0,8л",270.0,1.53208346808511
